Melanoma,,
202574_s_at,CSNK1G2,9.14
204964_s_at,SSPN,9.12
201040_at,GNAI2,9.11
201670_s_at,MARCKS,9.08
218064_s_at,AKAP8L,9.04
204995_at,CDK5R1,8.95
201668_x_at,MARCKS,8.93
201504_s_at,TSN,8.88
216080_s_at,FADS3,8.88
214714_at,ZNF394,8.83
206471_s_at,PLXNC1,8.80
205458_at,MC1R,8.79
205334_at,S100A1,8.78
209254_at,KIAA0265,8.78
204426_at,TMED2,8.78
201793_x_at,C1orf16,8.77
209208_at,MPDU1,8.72
214581_x_at,TNFRSF21,8.69
203228_at,PAFAH1B3,8.64
210198_s_at,PLP1,8.64
202628_s_at,SERPINE1,8.60
216352_x_at,PCDHGA3,8.59
207595_s_at,BMP1,8.58
219152_at,PODXL2,8.57
221998_s_at,VRK3,8.55
214778_at,EGFL4,8.49
215834_x_at,SCARB1,8.48
205373_at,CTNNA2,8.47
204149_s_at,GSTM4,8.45
206503_x_at,PML,8.44
213330_s_at,STIP1,8.44
203496_s_at,PPARBP,8.43
202676_x_at,FASTK,8.39
221436_s_at,CDCA3,8.38
209686_at,S100B,8.37
204973_at,GJB1,8.36
213417_at,TBX2,8.36
221765_at,UGCG,8.31
219051_x_at,METRN,8.27
220116_at,KCNN2,8.25
200866_s_at,PSAP,8.25
212782_x_at,POLR2J,8.25
202111_at,SLC4A2,8.23
201130_s_at,CDH1,8.21
217140_s_at,VDAC1,8.18
209255_at,KIAA0265,8.14
208686_s_at,BRD2,8.11
209132_s_at,COMMD4,8.11
203128_at,SPTLC2,8.08
205809_s_at,WASL,8.07
213490_s_at,MAP2K2,8.07
216883_x_at,PDE6D,8.02
211934_x_at,GANAB,7.99
210719_s_at,HMG20B,7.99
201392_s_at,IGF2R,7.99
210362_x_at,PML,7.97
219491_at,LRFN4,7.96
201251_at,PKM2,7.94
209680_s_at,KIFC1,7.94
213229_at,DICER1,7.92
219978_s_at,NUSAP1,7.88
208978_at,CRIP2,7.84
212000_at,SFRS14,7.84
214908_s_at,TRRAP,7.83
208664_s_at,TTC3,7.80
214068_at,BEAN,7.77
202089_s_at,SLC39A6,7.76
211136_s_at,CLPTM1,7.73
218980_at,FHOD3,7.73
205405_at,SEMA5A,7.72
221644_s_at,SLC45A2,7.71
214545_s_at,PROSC,7.70
206701_x_at,EDNRB,7.63
202188_at,NUP93,7.62
220484_at,MCOLN3,7.60
213746_s_at,FLNA,7.60
203518_at,LYST,7.57
64899_at,LPPR2,7.55
210978_s_at,TAGLN2,7.54
217867_x_at,BACE2,7.54
207824_s_at,MAZ,7.53
205413_at,MPPED2,7.52
217624_at,PDAP1,7.49
210951_x_at,RAB27A,7.48
205354_at,GAMT,7.47
204698_at,ISG20,7.45
210073_at,ST8SIA1,7.45
203643_at,ERF,7.44
213587_s_at,ATP6V0E2L,7.43
211968_s_at,HSPCA,7.38
221520_s_at,CDCA8,7.37
201337_s_at,VAMP3,7.36
209051_s_at,RALGDS,7.36
213112_s_at,SQSTM1,7.34
200671_s_at,SPTBN1,7.33
213843_x_at,SLC6A8,7.29
220189_s_at,MGAT4B,7.29
214614_at,HLXB9,7.27
200745_s_at,GNB1,7.26
200922_at,KDELR1,7.23
207592_s_at,HCN2,7.23
217893_s_at,C1orf108,7.21
207740_s_at,NUP62,7.17
203723_at,ITPKB,7.16
207323_s_at,MBP,7.15
209842_at,SOX10,7.12
221427_s_at,CCNL2,7.12
203827_at,WIPI49,7.10
218952_at,PCSK1N,7.05
202407_s_at,PRPF31,7.04
208478_s_at,BAX,7.04
213446_s_at,IQGAP1,7.00
203047_at,STK10,7.00
202545_at,PRKCD,6.98
203702_s_at,TTLL4,6.97
201203_s_at,RRBP1,6.97
213872_at,C6orf62,6.95
201367_s_at,ZFP36L2,6.91
212290_at,SLC7A1,6.84
208699_x_at,TKT,6.83
201313_at,ENO2,6.82
208793_x_at,SMARCA4,6.82
212529_at,FLJ30656,6.81
212005_at,C1orf144,6.81
209053_s_at,WHSC1,6.80
202226_s_at,CRK,6.78
211074_at,FOLR1,6.78
201267_s_at,PSMC3,6.76
201971_s_at,ATP6V1A,6.76
211160_x_at,ACTN1,6.74
215236_s_at,PICALM,6.74
213998_s_at,DDX17,6.72
207722_s_at,BTBD2,6.72
212193_s_at,LARP1,6.72
206574_s_at,PTP4A3,6.71
214251_s_at,NUMA1,6.70
207091_at,P2RX7,6.67
213496_at,LPPR4,6.65
205694_at,TYRP1,6.62
212745_s_at,BBS4,6.62
203729_at,EMP3,6.61
200885_at,RHOC,6.61
218839_at,HEY1,6.60
213668_s_at,SOX4,6.57
214297_at,CSPG4,6.55
205690_s_at,G10,6.53
218542_at,C10orf3,6.53
208928_at,POR,6.52
