Prostate,,
217617_at,PBX1,4.95
220955_x_at,RAB23,4.95
209349_at,RAD50,4.93
221795_at,NTRK2,4.89
215888_at,APRIN,4.85
200653_s_at,CALM1,4.85
219858_s_at,FLJ20160,4.84
60815_at,MGC13098,4.83
214755_at,UAP1L1,4.82
216614_at,ITPR2,4.80
210787_s_at,CAMKK2,4.80
217294_s_at,ENO1,4.79
200670_at,XBP1,4.77
211212_s_at,ORC5L,4.73
218468_s_at,GREM1,4.68
36830_at,MIPEP,4.68
212412_at,PDLIM5,4.67
204319_s_at,RGS10,4.66
214806_at,BICD1,4.65
209624_s_at,MCCC2,4.64
209173_at,AGR2,4.64
215250_at,LOC55831,4.63
208475_at,FRMD4A,4.63
211672_s_at,ARPC4,4.61
215176_x_at,---,4.59
219667_s_at,BANK1,4.59
214041_x_at,RPL37A,4.58
215692_s_at,MPPED2,4.57
200646_s_at,NUCB1,4.57
215336_at,AKAP11,4.56
201043_s_at,ANP32A,4.56
220176_at,NUBPL,4.53
208662_s_at,TTC3,4.52
216197_at,ATF7IP,4.51
215248_at,GRB10,4.50
215620_at,RREB1,4.47
216211_at,C10orf18,4.47
201737_s_at,Feb-02,4.45
214876_s_at,TUBGCP5,4.45
211303_x_at,PSMAL,4.45
205978_at,KL,4.44
222266_at,C19orf2,4.44
211144_x_at,TRGC2,4.44
203645_s_at,CD163,4.42
212911_at,DNAJC16,4.41
204846_at,CP,4.40
219754_at,FLJ11016,4.38
219666_at,MS4A6A,4.37
216804_s_at,PDLIM5,4.37
202118_s_at,CPNE3,4.35
217483_at,FOLH1,4.35
215203_at,GOLGA4,4.33
210892_s_at,GTF2I,4.32
216899_s_at,SCAP2,4.32
204364_s_at,C2orf23,4.30
219156_at,SYNJ2BP,4.30
218211_s_at,MLPH,4.28
218469_at,GREM1,4.26
208442_s_at,ATM,4.25
221311_x_at,DJ122O8.2,4.25
219929_s_at,ZFYVE21,4.24
217620_s_at,PIK3CB,4.24
214404_x_at,SPDEF,4.23
220329_s_at,C6orf96,4.23
210062_s_at,ZNF589,4.23
219386_s_at,SLAMF8,4.23
207231_at,DZIP3,4.22
212816_s_at,CBS,4.22
204416_x_at,APOC1,4.22
208694_at,PRKDC,4.21
210926_at,FKSG30,4.21
214691_x_at,FAM63B,4.20
200656_s_at,P4HB,4.20
202742_s_at,PRKACB,4.20
215754_at,SCARB2,4.18
219289_at,FLJ20718,4.17
216112_at,PKN2,4.16
202310_s_at,COL1A1,4.14
215921_at,LOC440350,4.14
210268_at,NFX1,4.13
203239_s_at,CNOT3,4.11
213712_at,ELOVL2,4.11
204427_s_at,TMED2,4.11
204920_at,CPS1,4.11
216591_s_at,SDHC,4.10
216920_s_at,TRGC2 /// TRGV9 /// LOC442532 /// LOC442670 /// TARP,4.09
205097_at,SLC26A2,4.08
214598_at,CLDN8,4.07
209049_s_at,PRKCBP1,4.07
205098_at,CCR1,4.06
213566_at,RNASE6,4.06
210543_s_at,PRKDC,4.05
209230_s_at,P8,4.04
210306_at,L3MBTL,4.02
216570_x_at,RPL29 /// LOC283412 /// LOC284064 /// LOC389655 /// LOC391738 /// LOC401911,4.02
213352_at,TMCC1,4.01
221566_s_at,NOL3,4.01
210649_s_at,ARID1A,4.00
203184_at,FBN2,4.00
