Astrocytoma,,
205394_at,CHEK1,6.63
219029_at,FLJ21657,6.61
218911_at,YEATS4,6.58
219399_at,LIN7C,6.57
212533_at,WEE1,6.56
219895_at,FAM70A,6.53
221561_at,SOAT1,6.52
206070_s_at,EPHA3,6.51
211760_s_at,VAMP4,6.50
218817_at,SPCS3,6.50
203177_x_at,TFAM,6.49
218236_s_at,PRKD3,6.47
207724_s_at,SPAST,6.46
219759_at,LRAP,6.43
219306_at,KIF15,6.41
202195_s_at,TMED5,6.40
219017_at,ETNK1,6.39
202627_s_at,SERPINE1,6.39
201663_s_at,SMC4L1,6.38
206307_s_at,FOXD1,6.38
207183_at,GPR19,6.36
205889_s_at,KIAA0555,6.36
206201_s_at,MEOX2,6.32
218959_at,HOXC10,6.32
220088_at,C5R1,6.29
219295_s_at,PCOLCE2,6.26
219522_at,FJX1,6.25
214975_s_at,MTMR1,6.25
219582_at,OGFRL1,6.24
220055_at,ZNF287,6.24
205063_at,SIP1,6.24
202558_s_at,STCH,6.22
211379_x_at,B3GALT3,6.21
204194_at,BACH1,6.21
219355_at,FLJ10178,6.20
220346_at,MTHFD2L,6.20
217889_s_at,CYBRD1,6.20
204148_s_at,ZP3 /// POMZP3,6.18
204006_s_at,FCGR3A /// FCGR3B,6.17
204320_at,COL11A1,6.17
206825_at,OXTR,6.17
201324_at,EMP1,6.15
213859_x_at,SMARCA5,6.11
219161_s_at,CKLF,6.06
220330_s_at,SAMSN1,6.05
217996_at,PHLDA1,6.05
202620_s_at,PLOD2,6.02
212977_at,CMKOR1,6.02
204353_s_at,POT1,5.97
218983_at,C1RL,5.97
214913_at,ADAMTS3,5.95
216222_s_at,MYO10,5.95
221586_s_at,E2F5,5.94
209884_s_at,SLC4A7,5.93
206554_x_at,SETMAR,5.93
221773_at,ELK3,5.90
202410_x_at,IGF2,5.89
36711_at,MAFF,5.88
213139_at,SNAI2,5.86
217523_at,CD44,5.86
201761_at,MTHFD2,5.85
205000_at,DDX3Y,5.84
219107_at,BCAN,5.84
213899_at,METAP2,5.83
201666_at,TIMP1,5.83
201016_at,EIF1AX,5.83
218051_s_at,FLJ12442,5.82
210385_s_at,ARTS-1,5.80
219056_at,FLJ11712,5.80
220029_at,ELOVL2,5.78
219683_at,FZD3,5.78
210090_at,ARC,5.76
202404_s_at,COL1A2,5.76
205186_at,DNALI1,5.74
218598_at,RINT-1,5.73
202647_s_at,NRAS,5.70
218637_at,IMPACT,5.70
201923_at,PRDX4,5.69
205991_s_at,PRRX1,5.68
211126_s_at,CSRP2,5.68
209591_s_at,BMP7,5.68
215225_s_at,GPR17,5.67
218559_s_at,MAFB,5.66
201983_s_at,EGFR,5.66
213170_at,GPX7,5.63
220010_at,KCNE1L,5.58
201416_at,SOX4,5.57
213024_at,TMF1,5.57
204510_at,CDC7,5.56
211980_at,COL4A1,5.55
216834_at,RGS1,5.55
203987_at,FZD6,5.52
204268_at,S100A2,5.52
214511_x_at,FCGR1A /// LOC440607,5.52
203504_s_at,ABCA1,5.51
202859_x_at,IL8,5.50
204464_s_at,EDNRA,5.47
209292_at,ID4,5.47
221024_s_at,SLC2A10,5.46
215719_x_at,FAS,5.46
217127_at,CTH,5.45
209267_s_at,SLC39A8,5.45
215223_s_at,SOD2,5.45
219648_at,DSU,5.44
216950_s_at,FCGR1A,5.44
213906_at,MYBL1,5.42
206314_at,ZNF167,5.41
213722_at,SOX2,5.40
204453_at,ZNF84,5.39
49051_g_at,DTX3,5.38
219258_at,FLJ20516,5.37
202988_s_at,RGS1,5.35
218842_at,FLJ21908,5.35
219204_s_at,SRR,5.35
221210_s_at,NPL,5.34
213413_at,SBLF,5.32
219390_at,FKBP14,5.31
217057_s_at,GNAS,5.30
202095_s_at,BIRC5,5.29
202695_s_at,STK17A,5.28
218006_s_at,ZNF22,5.27
219703_at,MNS1,5.27
214680_at,NTRK2,5.27
210959_s_at,SRD5A1,5.26
215646_s_at,CSPG2,5.26
206756_at,CHST7,5.25
201664_at,SMC4L1,5.25
210052_s_at,TPX2,5.23
203493_s_at,PIG8,5.21
205289_at,BMP2,5.20
204490_s_at,CD44,5.19
209644_x_at,CDKN2A,5.19
209967_s_at,CREM,5.19
202660_at,ITPR2,5.18
204715_at,PANX1,5.18
207174_at,GPC5,5.18
204969_s_at,RDX,5.14
214920_at,LOC221981,5.14
218785_s_at,RABL5,5.11
212298_at,NRP1,5.11
205374_at,SLN,5.11
214774_x_at,TNRC9,5.11
204285_s_at,PMAIP1,5.11
218989_x_at,SLC30A5,5.10
205609_at,ANGPT1,5.10
209298_s_at,ITSN1,5.10
205729_at,OSMR,5.09
218000_s_at,PHLDA1,5.08
204748_at,PTGS2,5.07
38241_at,BTN3A3,5.06
204780_s_at,FAS,5.05
204859_s_at,APAF1,5.05
204457_s_at,GAS1,5.04
219099_at,C12orf5,5.04
204259_at,MMP7,5.03
212353_at,SULF1,5.02
206834_at,HBD,5.02
204634_at,NEK4,5.02
202912_at,ADM,4.99
220543_at,C21orf62,4.97
210135_s_at,SHOX2,4.97
205206_at,KAL1,4.96
218640_s_at,PLEKHF2,4.95
40148_at,APBB2,4.95
204671_s_at,ANKRD6,4.93
204121_at,GADD45G,4.93
207173_x_at,CDH11,4.93
213556_at,LOC390940,4.90
206020_at,SOCS6,4.89
210432_s_at,SCN3A,4.88
219120_at,FLJ21945,4.86
218924_s_at,CTBS,4.84
205856_at,SLC14A1,4.84
44790_s_at,C13orf18,4.84
202007_at,NID1,4.83
87100_at,ABHD2,4.83
203696_s_at,RFC2,4.82
219833_s_at,EFHC1,4.82
203240_at,FCGBP,4.82
217738_at,PBEF1,4.81
219274_at,TSPAN12,4.80
203284_s_at,HS2ST1,4.80
216252_x_at,FAS,4.80
204085_s_at,CLN5,4.79
203285_s_at,HS2ST1,4.78
202246_s_at,CDK4,4.78
206701_x_at,EDNRB,4.77
211876_x_at,PCDHGA12 /// PCDHGA11 /// PCDHGA10 /// PCDHGA6 /// PCDHGA5 /// PCDHGA3,4.76
214710_s_at,CCNB1,4.76
210926_at,FKSG30,4.76
206140_at,LHX2,4.76
203344_s_at,RBBP8,4.76
202863_at,SP100,4.74
204240_s_at,SMC2L1,4.74
214706_at,ZNF200,4.74
210073_at,ST8SIA1,4.73
212262_at,QKI,4.73
202381_at,ADAM9,4.73
218678_at,NES,4.73
219031_s_at,CGI-37,4.72
215990_s_at,BCL6,4.72
206420_at,IGSF6,4.70
204971_at,CSTA,4.69
212670_at,ELN,4.69
211744_s_at,CD58,4.68
211812_s_at,B3GALT3,4.68
210568_s_at,RECQL,4.68
205579_at,HRH1,4.67
206858_s_at,HOXC6,4.66
204787_at,VSIG4,4.66
218772_x_at,TMEM38B,4.65
217465_at,---,4.64
219763_at,DENND1A,4.63
202953_at,C1QB,4.63
210004_at,OLR1,4.63
206984_s_at,RIT2,4.63
217967_s_at,C1orf24,4.62
221276_s_at,SYNC1,4.62
203560_at,GGH,4.60
204201_s_at,PTPN13,4.60
215294_s_at,SMARCA1,4.59
209182_s_at,C10orf10,4.59
218009_s_at,PRC1,4.58
202149_at,NEDD9,4.58
213007_at,FLJ10719,4.57
219774_at,FLJ10996,4.57
218254_s_at,SAR1B,4.57
206502_s_at,INSM1,4.56
214297_at,CSPG4,4.55
205932_s_at,MSX1,4.55
219080_s_at,CTPS2,4.55
205439_at,GSTT2,4.55
206238_s_at,YAF2,4.55
201028_s_at,CD99,4.54
202611_s_at,CRSP2,4.54
206167_s_at,ARHGAP6,4.53
205024_s_at,RAD51,4.53
221634_at,RPL23AP7,4.53
209108_at,TSPAN6,4.51
218355_at,KIF4A,4.51
204472_at,GEM,4.51
206331_at,CALCRL,4.51
212918_at,RECQL,4.50
202779_s_at,UBE2S,4.49
208966_x_at,IFI16,4.49
216546_s_at,CHI3L1,4.49
218986_s_at,FLJ20035,4.47
213824_at,OLIG2,4.45
213943_at,TWIST1,4.45
211913_s_at,MERTK,4.44
218507_at,HIG2,4.44
204176_at,KLHL20,4.43
212590_at,RRAS2,4.43
204561_x_at,APOC2,4.43
211571_s_at,CSPG2,4.43
204024_at,C8orf1,4.41
202132_at,WWTR1,4.41
209700_x_at,PDE4DIP,4.41
206022_at,NDP,4.41
203484_at,SEC61G,4.40
200869_at,RPL18A /// LOC390354,4.40
203574_at,NFIL3,4.39
218674_at,FLJ13611,4.38
206893_at,SALL1,4.38
203282_at,GBE1,4.37
219015_s_at,GLT28D1,4.37
205344_at,CSPG5,4.36
53071_s_at,FLJ22222,4.36
219725_at,TREM2,4.36
217143_s_at,TRA@ /// TRD@,4.35
202589_at,TYMS,4.35
220591_s_at,EFHC2,4.33
203729_at,EMP3,4.33
1053_at,RFC2,4.33
202878_s_at,C1QR1,4.32
207144_s_at,CITED1,4.32
218166_s_at,HBXAP,4.32
206023_at,NMU,4.31
209308_s_at,BNIP2,4.31
218748_s_at,SEC10L1,4.31
218712_at,C1orf109,4.30
218703_at,SEC22L2,4.30
221911_at,ETV1,4.29
219972_s_at,C14orf135,4.29
218979_at,C9orf76,4.29
205030_at,FABP7,4.27
201843_s_at,EFEMP1,4.27
209835_x_at,CD44,4.26
202006_at,PTPN12,4.26
210257_x_at,CUL4B,4.25
204825_at,MELK,4.25
221950_at,EMX2,4.24
201181_at,GNAI3,4.24
215108_x_at,TNRC9,4.24
213830_at,TRD@,4.23
207808_s_at,PROS1,4.23
217028_at,CXCR4,4.23
218668_s_at,RAP2C,4.23
221523_s_at,RRAGD,4.22
60474_at,C20orf42,4.22
202134_s_at,WWTR1,4.22
206271_at,TLR3,4.21
213253_at,SMC2L1,4.20
212687_at,LIMS1,4.20
213861_s_at,DKFZP586D0919,4.19
210942_s_at,ST3GAL6,4.19
202133_at,WWTR1,4.19
202932_at,YES1,4.18
202693_s_at,STK17A,4.18
204103_at,CCL4,4.17
200790_at,ODC1,4.17
214095_at,SHMT2,4.17
213578_at,BMPR1A,4.16
203739_at,ZNF217,4.14
214390_s_at,BCAT1,4.13
200953_s_at,CCND2,4.13
200897_s_at,KIAA0992,4.12
205282_at,LRP8,4.12
221585_at,CACNG4,4.12
221158_at,C21orf66,4.12
204271_s_at,EDNRB,4.11
208079_s_at,STK6,4.11
203964_at,NMI,4.11
207826_s_at,ID3,4.10
213986_s_at,C19orf6,4.09
215506_s_at,DIRAS3,4.09
218277_s_at,DHX40,4.09
204283_at,FARS2,4.08
200798_x_at,MCL1,4.08
202638_s_at,ICAM1,4.08
216235_s_at,EDNRA,4.08
203425_s_at,IGFBP5,4.08
218755_at,KIF20A,4.07
212572_at,STK38L,4.06
212758_s_at,TCF8,4.06
201014_s_at,PAICS,4.05
210984_x_at,EGFR,4.05
218853_s_at,MOSPD1,4.05
218728_s_at,CNIH4,4.04
210916_s_at,CD44,4.04
210881_s_at,IGF2,4.04
206316_s_at,KNTC1,4.04
200660_at,S100A11,4.04
212764_at,---,4.03
218802_at,FLJ20647,4.03
204422_s_at,FGF2,4.03
219030_at,CGI-121,4.03
214437_s_at,SHMT2,4.03
209629_s_at,NXT2,4.03
215450_at,---,4.02
221307_at,KCNIP1,4.02
202954_at,UBE2C,4.01
218350_s_at,GMNN,4.01
204140_at,TPST1,4.00
