Endometrial,,
221651_x_at,IGKC /// IGKV1-5,6.57
203177_x_at,TFAM,6.54
217704_x_at,---,6.54
205063_at,SIP1,6.52
205282_at,LRP8,6.51
215567_at,C14orf111,6.51
219990_at,E2F8,6.51
209748_at,SPAST,6.48
214862_x_at,---,6.48
215425_at,BTG3,6.47
209374_s_at,IGHM,6.46
209396_s_at,CHI3L1,6.45
218911_at,YEATS4,6.42
204014_at,DUSP4,6.38
205890_s_at,UBD,6.36
219607_s_at,MS4A4A,6.35
215204_at,SENP6,6.28
204086_at,PRAME,6.24
205628_at,PRIM2A,6.24
210119_at,KCNJ15,6.24
204855_at,SERPINB5,6.24
202901_x_at,CTSS,6.24
211303_x_at,PSMAL,6.23
211122_s_at,CXCL11,6.20
220969_s_at,---,6.19
218737_at,SBNO1,6.17
204529_s_at,TOX,6.17
215143_at,FLJ36166,6.15
210281_s_at,ZNF198,6.13
206102_at,PSF1,6.13
214452_at,BCAT1,6.10
205681_at,BCL2A1,6.10
220576_at,PGAP1,6.09
206825_at,OXTR,6.06
206188_at,ZNF623,6.05
219271_at,GALNT14,6.04
213684_s_at,PDLIM5,6.00
218073_s_at,TMEM48,5.95
221027_s_at,PLA2G12A,5.92
220874_at,---,5.92
214155_s_at,LARP4,5.89
205399_at,DCAMKL1,5.88
202376_at,SERPINA3,5.88
203691_at,PI3,5.87
214814_at,YT521,5.83
204822_at,TTK,5.82
219258_at,FLJ20516,5.82
219289_at,FLJ20718,5.82
205191_at,RP2,5.82
204971_at,CSTA,5.82
214236_at,CDC27,5.79
214669_x_at,IGKC,5.77
210612_s_at,SYNJ2,5.69
219250_s_at,FLRT3,5.68
222237_s_at,ZNF228,5.67
204244_s_at,ASK,5.58
211379_x_at,B3GALT3,5.55
213800_at,CFH,5.55
213317_at,CLIC5,5.55
209644_x_at,CDKN2A,5.51
222313_at,CNOT2,5.48
214456_x_at,SAA1,5.47
202903_at,LSM5,5.46
204807_at,TMEM5,5.45
209921_at,SLC7A11,5.45
208103_s_at,ANP32E,5.45
217787_s_at,GALNT2,5.43
203290_at,HLA-DQA1,5.43
209865_at,SLC35A3,5.42
205871_at,PLGLB2 /// PLGLB1 /// PLGLA1,5.38
207850_at,CXCL3,5.38
214807_at,---,5.37
205887_x_at,MSH3,5.32
218598_at,RINT-1,5.32
215718_s_at,PHF3,5.31
216623_x_at,TNRC9,5.30
222379_at,KCNE4,5.29
217665_at,---,5.28
218782_s_at,ATAD2,5.24
207855_s_at,CLCC1,5.21
219768_at,VTCN1,5.19
206858_s_at,HOXC6,5.17
203184_at,FBN2,5.15
221698_s_at,CLEC7A,5.15
206025_s_at,TNFAIP6,5.15
204777_s_at,MAL,5.12
211029_x_at,FGF18,5.12
204671_s_at,ANKRD6,5.10
219148_at,PBK,5.09
32062_at,LRRC14,5.09
210072_at,CCL19,5.09
203302_at,DCK,5.04
203698_s_at,FRZB,5.01
219918_s_at,ASPM,4.98
222341_x_at,FLJ12892,4.98
219956_at,GALNT6,4.97
213857_s_at,CD47,4.96
201820_at,KRT5,4.96
