Liver,,
209771_x_at,CD24,8.12
218451_at,CDCP1,8.11
219850_s_at,EHF,8.10
204463_s_at,EDNRA,8.09
201761_at,MTHFD2,8.05
218687_s_at,MUC13,8.02
219630_at,PDZK1IP1,8.00
214603_at,MAGEA2 /// MAGEA2B,7.99
206102_at,PSF1,7.93
213479_at,NPTX2,7.92
203628_at,IGF1R,7.90
209118_s_at,TUBA3,7.90
203029_s_at,PTPRN2,7.86
203570_at,LOXL1,7.83
205174_s_at,QPCT,7.82
201251_at,PKM2,7.82
202188_at,NUP93,7.81
201792_at,AEBP1,7.80
207540_s_at,SYK,7.72
213765_at,MFAP5,7.63
208949_s_at,LGALS3 /// GALIG,7.61
221558_s_at,LEF1,7.59
205681_at,BCL2A1,7.55
202437_s_at,CYP1B1,7.52
201481_s_at,PYGB,7.51
205422_s_at,ITGBL1,7.48
219918_s_at,ASPM,7.48
209803_s_at,PHLDA2,7.45
220092_s_at,ANTXR1,7.44
201842_s_at,EFEMP1,7.43
219756_s_at,POF1B,7.38
222077_s_at,RACGAP1,7.36
218051_s_at,FLJ12442,7.35
204363_at,F3,7.34
204798_at,MYB,7.30
204822_at,TTK,7.26
205376_at,INPP4B,7.24
202800_at,SLC1A3,7.24
208502_s_at,PITX1,7.23
209114_at,TSPAN1,7.19
205345_at,BARD1,7.18
211864_s_at,FER1L3,7.14
204446_s_at,ALOX5,7.13
218663_at,HCAP-G,7.13
219386_s_at,SLAMF8,7.12
202935_s_at,SOX9,7.10
202219_at,SLC6A8,7.08
206134_at,ADAMDEC1,7.07
202786_at,STK39,7.05
204237_at,GULP1,7.01
209589_s_at,EPHB2,6.99
201468_s_at,NQO1,6.97
214126_at,MCART1,6.95
201313_at,ENO2,6.93
202336_s_at,PAM,6.91
204709_s_at,KIF23,6.87
204352_at,TRAF5,6.87
218469_at,GREM1,6.86
204784_s_at,MLF1,6.83
210715_s_at,SPINT2,6.82
33323_r_at,SFN,6.81
201037_at,PFKP,6.81
202765_s_at,FBN1,6.80
204879_at,PDPN,6.79
217028_at,CXCR4,6.79
204078_at,SC65,6.76
221598_s_at,CRSP8,6.76
204222_s_at,GLIPR1,6.75
214943_s_at,RBM34,6.74
201798_s_at,FER1L3,6.69
210163_at,CXCL11,6.66
203961_at,NEBL,6.66
201418_s_at,SOX4,6.62
219773_at,NOX4,6.62
221566_s_at,NOL3,6.58
201117_s_at,CPE,6.57
201105_at,LGALS1,6.56
201850_at,CAPG,6.55
211122_s_at,CXCL11,6.55
206026_s_at,TNFAIP6,6.54
203903_s_at,HEPH,6.53
203565_s_at,MNAT1,6.53
202095_s_at,BIRC5,6.52
204554_at,PPP1R3D,6.51
204653_at,TFAP2A,6.50
221538_s_at,PLXNA1,6.49
204345_at,COL16A1,6.48
211165_x_at,EPHB2,6.48
204698_at,ISG20,6.47
91826_at,EPS8L1,6.46
220643_s_at,FAIM,6.46
218788_s_at,SMYD3,6.46
207325_x_at,MAGEA1,6.45
219201_s_at,TWSG1,6.44
213194_at,ROBO1,6.42
212538_at,DOCK9,6.40
203362_s_at,MAD2L1,6.39
221730_at,COL5A2,6.38
206114_at,EPHA4,6.37
219961_s_at,C20orf19,6.36
213793_s_at,HOMER1,6.36
204052_s_at,SFRP4,6.36
204702_s_at,NFE2L3,6.35
32062_at,LRRC14,6.35
203083_at,THBS2,6.33
203856_at,VRK1,6.33
200791_s_at,IQGAP1,6.32
206482_at,PTK6,6.30
213790_at,ADAM12,6.29
218009_s_at,PRC1,6.28
201218_at,CTBP2,6.27
218308_at,TACC3,6.27
201925_s_at,DAF,6.26
218723_s_at,RGC32,6.25
217762_s_at,RAB31,6.23
220617_s_at,ZNF532,6.21
207165_at,HMMR,6.19
219471_at,C13orf18,6.19
202766_s_at,FBN1,6.18
221521_s_at,Pfs2,6.17
204766_s_at,NUDT1,6.14
218888_s_at,NETO2,6.13
212915_at,PDZRN3,6.12
221729_at,COL5A2,6.12
201136_at,PLP2,6.11
202403_s_at,COL1A2,6.11
203325_s_at,COL5A1,6.09
209596_at,MXRA5,6.09
201292_at,TOP2A,6.08
206025_s_at,TNFAIP6,6.07
218502_s_at,TRPS1,6.06
201428_at,CLDN4,6.06
222235_s_at,GALNACT-2,6.03
213652_at,PCSK5,6.03
210808_s_at,NOX1,6.02
202267_at,LAMC2,6.02
209583_s_at,CD200,5.97
218349_s_at,ZWILCH,5.97
41660_at,CELSR1,5.97
203726_s_at,LAMA3,5.97
216913_s_at,KIAA0690,5.97
203476_at,TPBG,5.96
213564_x_at,LDHB,5.95
212998_x_at,HLA-DQB1,5.94
212062_at,ATP9A,5.93
202934_at,HK2,5.92
204720_s_at,DNAJC6,5.92
205739_x_at,ZNF588,5.92
205379_at,CBR3,5.91
204298_s_at,LOX,5.89
203453_at,SCNN1A,5.89
212070_at,GPR56,5.86
205034_at,CCNE2,5.86
218755_at,KIF20A,5.85
201030_x_at,LDHB,5.83
212488_at,COL5A1,5.82
208079_s_at,STK6,5.82
202088_at,SLC39A6,5.82
206638_at,HTR2B,5.81
212702_s_at,BICD2,5.80
209000_s_at,Aug-04,5.79
214110_s_at,---,5.79
214247_s_at,DKK3,5.78
212489_at,COL5A1,5.78
204136_at,COL7A1,5.76
217763_s_at,RAB31,5.76
203358_s_at,EZH2,5.73
34210_at,CD52,5.71
205569_at,LAMP3,5.71
213975_s_at,LYZ /// LILRB1,5.69
205097_at,SLC26A2,5.69
210480_s_at,MYO6,5.67
215779_s_at,HIST1H2BG,5.65
209035_at,MDK,5.65
201005_at,CD9,5.65
221698_s_at,CLEC7A,5.64
213452_at,ZNF184,5.62
220615_s_at,MLSTD1,5.60
202497_x_at,SLC2A3,5.60
207011_s_at,PTK7,5.59
209902_at,ATR,5.58
203963_at,CA12,5.56
209288_s_at,CDC42EP3,5.55
204170_s_at,CKS2,5.54
202870_s_at,CDC20,5.54
209153_s_at,TCF3,5.53
202806_at,DBN1,5.51
221634_at,RPL23AP7,5.50
206312_at,GUCY2C,5.49
213568_at,OSR2,5.47
219474_at,TTMP,5.44
204244_s_at,ASK,5.43
201890_at,RRM2,5.42
217857_s_at,RBM8A,5.42
202769_at,CCNG2,5.40
221510_s_at,GLS,5.39
202580_x_at,FOXM1,5.39
215379_x_at,IGL@ /// IGLC1 /// IGLC2 /// IGLV3-25 /// IGLV2-14 /// IGLJ3,5.38
201141_at,GPNMB,5.38
219215_s_at,SLC39A4,5.37
204342_at,SLC25A24,5.37
213008_at,FLJ10719,5.37
209053_s_at,WHSC1,5.37
219985_at,HS3ST3A1,5.36
201621_at,NBL1,5.36
203186_s_at,S100A4,5.35
218128_at,NFYB,5.33
214710_s_at,CCNB1,5.31
214175_x_at,PDLIM4,5.31
202823_at,TCEB1,5.31
207877_s_at,NVL,5.30
203302_at,DCK,5.30
205286_at,TFAP2C,5.29
207850_at,CXCL3,5.29
213435_at,SATB2,5.29
204304_s_at,PROM1,5.27
208794_s_at,SMARCA4,5.26
204235_s_at,GULP1,5.26
212992_at,C14orf78,5.24
213241_at,PLXNC1,5.24
207620_s_at,CASK,5.24
220178_at,C19orf28,5.24
210004_at,OLR1,5.23
214236_at,CDC27,5.21
206632_s_at,APOBEC3B,5.21
203100_s_at,CDYL,5.21
205870_at,BDKRB2,5.21
217523_at,CD44,5.21
211506_s_at,IL8,5.21
213150_at,HOXA10,5.20
201614_s_at,RUVBL1,5.20
205997_at,ADAM28,5.19
219580_s_at,TMC5,5.18
218729_at,LXN,5.18
200951_s_at,CCND2,5.17
204825_at,MELK,5.17
209306_s_at,SWAP70,5.16
202499_s_at,SLC2A3,5.16
204254_s_at,VDR,5.16
203561_at,FCGR2A,5.16
218662_s_at,HCAP-G,5.15
205499_at,SRPX2,5.14
205393_s_at,CHEK1,5.13
202363_at,SPOCK,5.13
218237_s_at,SLC38A1,5.12
204146_at,RAD51AP1,5.12
219090_at,SLC24A3,5.12
209250_at,DEGS1,5.11
203764_at,DLG7,5.10
206043_s_at,KIAA0703,5.09
219727_at,DUOX2,5.08
211343_s_at,COL13A1,5.08
218585_s_at,DTL,5.07
219694_at,FLJ11127,5.07
208646_at,RPS14,5.06
203211_s_at,MTMR2,5.05
219874_at,SLC12A8,5.05
205802_at,TRPC1,5.03
204040_at,RNF144,5.01
219049_at,ChGn,5.01
203819_s_at,IMP-3,5.01
202969_at,DYRK2,5.00
205590_at,RASGRP1,4.99
205780_at,BIK,4.99
210802_s_at,HSA9761,4.98
201656_at,ITGA6,4.98
201681_s_at,DLG5,4.98
201189_s_at,ITPR3,4.97
209921_at,SLC7A11,4.97
214806_at,BICD1,4.97
203098_at,CDYL,4.96
204928_s_at,SLC10A3,4.96
201505_at,LAMB1,4.96
203180_at,ALDH1A3,4.95
203290_at,HLA-DQA1,4.95
212624_s_at,CHN1,4.95
210559_s_at,CDC2,4.93
213262_at,SACS,4.92
221685_s_at,FLJ20364,4.91
204963_at,SSPN,4.90
205479_s_at,PLAU,4.90
209822_s_at,VLDLR,4.90
204475_at,MMP1,4.89
204449_at,PDCL,4.89
203702_s_at,TTLL4,4.88
205226_at,PDGFRL,4.88
203404_at,ARMCX2,4.87
211721_s_at,ZNF551,4.85
203878_s_at,MMP11,4.85
206081_at,SLC24A1,4.84
204933_s_at,TNFRSF11B,4.84
222108_at,AMIGO2,4.83
36612_at,KIAA0280,4.83
208651_x_at,CD24,4.83
202856_s_at,SLC16A3,4.81
219073_s_at,OSBPL10,4.80
201629_s_at,ACP1,4.80
205107_s_at,EFNA4,4.80
220974_x_at,SFXN3,4.79
209291_at,ID4,4.78
214692_s_at,JRK,4.78
209642_at,BUB1,4.77
201657_at,ARL1,4.77
217901_at,DSG2,4.77
209270_at,LAMB3,4.76
202202_s_at,LAMA4,4.75
216417_x_at,HOXB9,4.75
203485_at,RTN1,4.73
202994_s_at,FBLN1,4.72
203196_at,ABCC4,4.72
210260_s_at,TNFAIP8,4.71
209529_at,PPAP2C,4.70
212746_s_at,KIAA0470,4.70
214097_at,RPS21,4.70
204971_at,CSTA,4.70
211062_s_at,CPZ,4.69
204990_s_at,ITGB4,4.69
203780_at,EVA1,4.69
204453_at,ZNF84,4.68
205043_at,CFTR,4.68
203771_s_at,BLVRA,4.68
213616_at,C18orf10,4.67
219634_at,CHST11,4.67
219148_at,PBK,4.66
219000_s_at,DCC1,4.66
205597_at,SLC44A4,4.65
201431_s_at,DPYSL3,4.65
218928_s_at,SLC37A1,4.64
213951_s_at,TBPIP,4.63
214697_s_at,ROD1,4.63
205260_s_at,ACYP1,4.63
204247_s_at,CDK5,4.63
212688_at,PIK3CB,4.62
201645_at,TNC,4.61
215076_s_at,COL3A1,4.61
201462_at,SCRN1,4.61
202705_at,CCNB2,4.60
201816_s_at,GBAS,4.59
213566_at,RNASE6,4.59
201416_at,SOX4,4.58
200943_at,HMGN1,4.58
216268_s_at,JAG1,4.58
204208_at,RNGTT,4.57
219360_s_at,TRPM4,4.57
204444_at,KIF11,4.57
206665_s_at,BCL2L1,4.57
212022_s_at,MKI67,4.56
213125_at,OLFML2B,4.55
204092_s_at,STK6,4.55
209493_at,PDZK3,4.54
34726_at,CACNB3,4.54
208694_at,PRKDC,4.52
203000_at,STMN2,4.52
205470_s_at,KLK11,4.52
202307_s_at,TAP1,4.50
218100_s_at,ESRRBL1,4.48
214649_s_at,MTMR2,4.48
219818_s_at,GPATC1,4.48
200853_at,H2AFZ,4.48
37117_at,ARHGAP8 /// LOC553158,4.47
204984_at,GPC4,4.45
214436_at,FBXL2,4.43
219888_at,SPAG4,4.43
216620_s_at,ARHGEF10,4.43
205235_s_at,MPHOSPH1,4.42
214452_at,BCAT1,4.42
211564_s_at,PDLIM4,4.42
206316_s_at,KNTC1,4.42
206000_at,MEP1A,4.41
218355_at,KIF4A,4.41
208920_at,SRI,4.40
210139_s_at,PMP22,4.40
209099_x_at,JAG1,4.39
201691_s_at,TPD52,4.38
207828_s_at,CENPF,4.38
222379_at,KCNE4,4.37
204897_at,PTGER4,4.37
216858_x_at,---,4.37
34187_at,RBMS2,4.37
201091_s_at,CBX3,4.37
221911_at,ETV1,4.37
203953_s_at,CLDN3,4.36
201926_s_at,DAF,4.36
204201_s_at,PTPN13,4.35
209292_at,ID4,4.35
207622_s_at,ABCF2,4.34
31845_at,ELF4,4.34
221514_at,UTP14A,4.34
221797_at,LOC339229,4.34
210691_s_at,CACYBP,4.33
201486_at,RCN2,4.33
217196_s_at,CAMSAP1L1,4.32
219380_x_at,POLH,4.31
213747_at,---,4.31
210180_s_at,SFRS10,4.30
221935_s_at,AER61,4.30
218886_at,PAK1IP1,4.30
202828_s_at,MMP14,4.29
209626_s_at,OSBPL3,4.29
202971_s_at,DYRK2,4.29
205366_s_at,HOXB6,4.29
205466_s_at,HS3ST1,4.28
212063_at,CD44,4.28
202158_s_at,CUGBP2,4.27
210519_s_at,NQO1,4.27
212314_at,KIAA0746,4.26
202381_at,ADAM9,4.26
217665_at,---,4.26
203988_s_at,FUT8,4.25
211323_s_at,ITPR1,4.25
212592_at,IGJ,4.25
205419_at,EBI2,4.24
205471_s_at,DACH1,4.24
212918_at,RECQL,4.23
216202_s_at,SPTLC2,4.23
209627_s_at,OSBPL3,4.22
218452_at,SMARCAL1,4.22
219691_at,SAMD9,4.21
209101_at,CTGF,4.21
206200_s_at,ANXA11,4.20
217818_s_at,ARPC4,4.20
203238_s_at,NOTCH3,4.20
205394_at,CHEK1,4.19
207217_s_at,NOX1,4.19
212014_x_at,CD44,4.19
202720_at,TES,4.18
209219_at,RDBP,4.18
204362_at,SCAP2,4.18
219372_at,CDV1,4.18
220955_x_at,RAB23,4.17
207030_s_at,CSRP2,4.16
216942_s_at,CD58,4.16
222155_s_at,GPR172A,4.16
208029_s_at,LAPTM4B,4.16
214687_x_at,ALDOA,4.15
218807_at,VAV3,4.15
214038_at,CCL8,4.15
205527_s_at,GEMIN4,4.15
200966_x_at,ALDOA,4.14
217867_x_at,BACE2,4.14
212613_at,BTN3A2,4.13
215034_s_at,TM4SF1,4.13
202196_s_at,DKK3,4.12
33322_i_at,SFN,4.12
213372_at,PAQR3,4.11
203723_at,ITPKB,4.11
205395_s_at,MRE11A,4.11
204464_s_at,EDNRA,4.11
202855_s_at,SLC16A3,4.11
211367_s_at,CASP1,4.11
212009_s_at,STIP1,4.10
200872_at,S100A10,4.10
201613_s_at,AP1G2,4.10
209154_at,TAX1BP3,4.08
204023_at,RFC4,4.08
201818_at,FLJ12443,4.07
214366_s_at,ALOX5,4.07
205361_s_at,PFDN4,4.07
209684_at,RIN2,4.06
216365_x_at,IGLC2,4.06
210916_s_at,CD44,4.05
206364_at,KIF14,4.05
219099_at,C12orf5,4.05
218608_at,ATP13A2,4.04
218376_s_at,MICAL1,4.04
221958_s_at,C1orf139,4.04
209604_s_at,GATA3,4.04
203820_s_at,IMP-3,4.04
210059_s_at,MAPK13,4.04
218361_at,GOLPH3L,4.03
211668_s_at,PLAU,4.02
215629_s_at,DLEU2 /// BCMSUNL,4.02
209373_at,MALL,4.02
212671_s_at,HLA-DQA1 /// HLA-DQA2,4.01
204779_s_at,HOXB7,4.01
208836_at,ATP1B3,4.01
215609_at,STARD7,4.01
213474_at,KCTD7,4.01
