203554_x_at,PTTG1,7.30
217272_s_at,SERPINB13,7.28
211798_x_at,IGLJ3,7.25
201563_at,SORD,7.25
207325_x_at,MAGEA1,7.23
218069_at,XTP3TPA,7.07
205267_at,POU2AF1,7.06
204751_x_at,DSC2,7.02
205379_at,CBR3,6.98
209641_s_at,ABCC3,6.97
209825_s_at,UCK2,6.96
217227_x_at,---,6.93
212344_at,SULF1,6.90
215946_x_at,LOC91353,6.85
204895_x_at,MUC4,6.85
209911_x_at,HIST1H2BD,6.84
209596_at,MXRA5,6.84
211906_s_at,SERPINB4,6.84
202952_s_at,ADAM12,6.82
210519_s_at,NQO1,6.73
218451_at,CDCP1,6.67
214058_at,MYCL1,6.66
203953_s_at,CLDN3,6.65
209380_s_at,ABCC5,6.63
211649_x_at,IGHG3,6.63
212354_at,SULF1,6.62
208025_s_at,HMGA2,6.62
218976_at,DNAJC12,6.57
214777_at,---,6.56
210065_s_at,UPK1B,6.52
208651_x_at,CD24,6.49
202870_s_at,CDC20,6.48
203672_x_at,TPMT,6.48
219412_at,RAB38,6.43
214236_at,CDC27,6.40
218009_s_at,PRC1,6.39
206300_s_at,PTHLH,6.38
219508_at,GCNT3,6.37
202648_at,RPS19,6.36
210072_at,CCL19,6.33
211645_x_at,---,6.33
204825_at,MELK,6.32
216491_x_at,IGHM,6.31
219768_at,VTCN1,6.27
209408_at,KIF2C,6.26
213338_at,RIS1,6.25
211071_s_at,MLLT11,6.19
220658_s_at,ARNTL2,6.19
202095_s_at,BIRC5,6.18
214774_x_at,TNRC9,6.17
211868_x_at,IGHA1 /// IGHG1 /// IGHG3 /// LOC390714,6.15
220335_x_at,FLJ21736,6.15
209773_s_at,RRM2,6.11
213790_at,ADAM12,6.10
207396_s_at,ALG3,6.09
219888_at,SPAG4,6.08
211668_s_at,PLAU,6.07
218115_at,ASF1B,6.07
210115_at,RPL39L,6.06
204092_s_at,STK6,6.06
212992_at,C14orf78,6.03
202718_at,IGFBP2,6.03
217901_at,DSG2,6.02
202503_s_at,KIAA0101,6.00
216853_x_at,IGLJ3,5.99
205549_at,PCP4,5.99
204623_at,TFF3,5.98
160020_at,MMP14,5.90
210355_at,PTHLH,5.85
